0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:41:59 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:41:59 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:41:59 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:50:15 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30845
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:39 +0530] "GET /IBM_PROJECTS_OJT2024/index.jsp HTTP/1.1" 200 30845
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:40 +0530] "GET /IBM_PROJECTS_OJT2024/registration.jsp HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:42 +0530] "GET /IBM_PROJECTS_OJT2024/registration.jsp HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:42 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:43 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:43 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:46 +0530] "GET /IBM_PROJECTS_OJT2024/login.jsp HTTP/1.1" 200 7677
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:46 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:46 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:46 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:54:55 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 200 30954
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:55:44 +0530] "GET /IBM_PROJECTS_OJT2024/about.jsp HTTP/1.1" 200 33751
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:56:59 +0530] "GET /IBM_PROJECTS_OJT2024/about.jsp HTTP/1.1" 200 33751
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:57:07 +0530] "GET /IBM_PROJECTS_OJT2024/index.jsp HTTP/1.1" 200 30845
0:0:0:0:0:0:0:1 - - [05/Sep/2024:17:57:09 +0530] "GET /IBM_PROJECTS_OJT2024/about.jsp HTTP/1.1" 200 33767
