127.0.0.1 - - [17/Sep/2024:12:38:37 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:41:09 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:41:09 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:41:09 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:41:09 +0530] "GET /IBM_PROJECTS_OJT2024/img/Login_Form.mp4 HTTP/1.1" 206 768101
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:41:20 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:41:20 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:01 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30588
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:06 +0530] "GET /IBM_PROJECTS_OJT2024/about.jsp HTTP/1.1" 200 33769
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:06 +0530] "GET /IBM_PROJECTS_OJT2024/img/trust.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:06 +0530] "GET /IBM_PROJECTS_OJT2024/img/endangerspecies.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:07 +0530] "GET /IBM_PROJECTS_OJT2024/img/scientific.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:07 +0530] "GET /IBM_PROJECTS_OJT2024/img/community.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:07 +0530] "GET /IBM_PROJECTS_OJT2024/img/Jitesh.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:07 +0530] "GET /IBM_PROJECTS_OJT2024/img/baral.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:07 +0530] "GET /IBM_PROJECTS_OJT2024/img/rakshit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:07 +0530] "GET /IBM_PROJECTS_OJT2024/img/7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:08 +0530] "GET /IBM_PROJECTS_OJT2024/registration.jsp HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:08 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:08 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:08 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:09 +0530] "GET /IBM_PROJECTS_OJT2024/img/signup_video.mp4 HTTP/1.1" 206 768393
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:10 +0530] "GET /IBM_PROJECTS_OJT2024/login.jsp HTTP/1.1" 200 7677
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:10 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:10 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:10 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:10 +0530] "GET /IBM_PROJECTS_OJT2024/img/Login_Form.mp4 HTTP/1.1" 206 768101
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:16 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:43:22 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:44:12 +0530] "GET /CrudOperation/ HTTP/1.1" 200 18614
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:45:52 +0530] "GET /CrudOperation/new HTTP/1.1" 200 8418
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:45:56 +0530] "GET /CrudOperation/list HTTP/1.1" 200 18614
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:02 +0530] "GET /IBM_PROJECTS_OJT2024 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:02 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30588
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:02 +0530] "GET /IBM_PROJECTS_OJT2024/img/indianelephant2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:02 +0530] "GET /IBM_PROJECTS_OJT2024/img/Indian-one-horned-rhinoceros.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:02 +0530] "GET /IBM_PROJECTS_OJT2024/img/Sangai.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:03 +0530] "GET /IBM_PROJECTS_OJT2024/img/bg-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:03 +0530] "GET /IBM_PROJECTS_OJT2024/img/bg-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:07 +0530] "GET /CrudOperation HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:07 +0530] "GET /CrudOperation/ HTTP/1.1" 200 18614
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:11 +0530] "GET /CrudOperation/edit?speciesID=22 HTTP/1.1" 200 8888
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:15 +0530] "POST /CrudOperation/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:15 +0530] "GET /CrudOperation/list HTTP/1.1" 200 18611
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:24 +0530] "GET /IBM_PROJECTS_OJT2024 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:24 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30588
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:27 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30588
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:29 +0530] "GET /IBM_PROJECTS_OJT2024/registration.jsp HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:29 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:29 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:29 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:31 +0530] "GET /IBM_PROJECTS_OJT2024/login.jsp HTTP/1.1" 200 7677
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:31 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:31 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:31 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:46 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:47 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/index.jsp HTTP/1.1" 200 10069
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:46:47 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/js/dashboard.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:00 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/add-user.jsp HTTP/1.1" 200 8353
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:05 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/index.jsp HTTP/1.1" 200 10069
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:10 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/index.jsp HTTP/1.1" 200 10069
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:13 +0530] "GET /IBM_PROJECTS_OJT2024/Admin/index.jsp HTTP/1.1" 200 10069
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:16 +0530] "GET /IBM_PROJECTS_OJT2024 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:16 +0530] "GET /IBM_PROJECTS_OJT2024/ HTTP/1.1" 200 30588
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:24 +0530] "GET /IBM_PROJECTS_OJT2024/registration.jsp HTTP/1.1" 200 9744
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:24 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:24 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:24 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:29 +0530] "GET /IBM_PROJECTS_OJT2024/login.jsp HTTP/1.1" 200 7677
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:29 +0530] "GET /IBM_PROJECTS_OJT2024/vendor/jquery/jquery.min.js HTTP/1.1" 404 812
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:29 +0530] "GET /IBM_PROJECTS_OJT2024/js/main.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:29 +0530] "GET /IBM_PROJECTS_OJT2024/alert/dist/sweetalert.css HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:34 +0530] "POST /IBM_PROJECTS_OJT2024/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Sep/2024:12:47:35 +0530] "GET /IBM_PROJECTS_OJT2024/index.jsp HTTP/1.1" 200 30783
